2022-12-06 10:15:38,979 INFO  Logger.cs: 70 - 
2022-12-06 10:17:19,207 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link4-1
2022-12-06 10:17:19,207 INFO  ExportHelperExtension.cs: 1142 - Found 64 in link4-1
2022-12-06 10:17:19,207 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in link4-1
2022-12-06 10:17:19,207 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link3-1
2022-12-06 10:17:19,207 INFO  ExportHelperExtension.cs: 1142 - Found 130 in link3-1
2022-12-06 10:17:19,207 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in link3-1
2022-12-06 10:17:19,207 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link22-1
2022-12-06 10:17:19,207 INFO  ExportHelperExtension.cs: 1142 - Found 121 in link22-1
2022-12-06 10:17:19,207 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in link22-1
2022-12-06 10:17:19,207 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Assem1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Assem1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Assem1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1167 - 8 components to check
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part1^Assem1-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1142 - Found 23 in Part1^Assem1-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part1^Assem1-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Baselink-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1142 - Found 70 in Baselink-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Baselink-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part2^Assem1-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1142 - Found 23 in Part2^Assem1-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part2^Assem1-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link1-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1142 - Found 108 in link1-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in link1-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link5-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1142 - Found 26 in link5-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in link5-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link4-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1142 - Found 64 in link4-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in link4-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link3-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1142 - Found 130 in link3-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in link3-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link22-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1142 - Found 121 in link22-1
2022-12-06 10:17:19,223 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in link22-1
2022-12-06 10:17:19,680 INFO  SwAddin.cs: 316 - Loading config tree
2022-12-06 10:17:19,684 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2022-12-06 10:17:19,687 INFO  SwAddin.cs: 321 - Showing property manager
2022-12-06 10:17:25,783 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-06 10:34:44,491 INFO  SwAddin.cs: 271 - Assembly export called for file Assem1
2022-12-06 10:34:46,548 INFO  SwAddin.cs: 290 - Saving assembly
2022-12-06 10:34:48,006 INFO  SwAddin.cs: 293 - Opening property manager
2022-12-06 10:34:48,006 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Assem1
2022-12-06 10:34:48,007 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Assem1
2022-12-06 10:34:48,007 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Assem1
2022-12-06 10:34:48,007 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-12-06 10:34:48,008 INFO  ExportHelperExtension.cs: 1167 - 8 components to check
2022-12-06 10:34:48,008 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Part1^Assem1-1
2022-12-06 10:34:48,008 INFO  ExportHelperExtension.cs: 1142 - Found 23 in Part1^Assem1-1
2022-12-06 10:34:48,009 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Part1^Assem1-1
2022-12-06 10:34:48,009 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Baselink-1
2022-12-06 10:34:48,009 INFO  ExportHelperExtension.cs: 1142 - Found 70 in Baselink-1
2022-12-06 10:34:48,010 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Baselink-1
2022-12-06 10:34:48,010 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Part2^Assem1-1
2022-12-06 10:34:48,011 INFO  ExportHelperExtension.cs: 1142 - Found 23 in Part2^Assem1-1
2022-12-06 10:34:48,011 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Part2^Assem1-1
2022-12-06 10:34:48,011 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link1-1
2022-12-06 10:34:48,012 INFO  ExportHelperExtension.cs: 1142 - Found 108 in link1-1
2022-12-06 10:34:48,012 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in link1-1
2022-12-06 10:34:48,013 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link5-1
2022-12-06 10:34:48,013 INFO  ExportHelperExtension.cs: 1142 - Found 26 in link5-1
2022-12-06 10:34:48,014 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in link5-1
2022-12-06 10:34:48,014 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link4-1
2022-12-06 10:34:48,014 INFO  ExportHelperExtension.cs: 1142 - Found 64 in link4-1
2022-12-06 10:34:48,015 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in link4-1
2022-12-06 10:34:48,015 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link3-1
2022-12-06 10:34:48,104 INFO  ExportHelperExtension.cs: 1142 - Found 130 in link3-1
2022-12-06 10:34:48,105 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in link3-1
2022-12-06 10:34:48,105 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link22-1
2022-12-06 10:34:48,106 INFO  ExportHelperExtension.cs: 1142 - Found 121 in link22-1
2022-12-06 10:34:48,107 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in link22-1
2022-12-06 10:34:48,107 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Assem1
2022-12-06 10:34:48,107 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Assem1
2022-12-06 10:34:48,108 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Assem1
2022-12-06 10:34:48,108 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-12-06 10:34:48,108 INFO  ExportHelperExtension.cs: 1167 - 8 components to check
2022-12-06 10:34:48,108 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part1^Assem1-1
2022-12-06 10:34:48,109 INFO  ExportHelperExtension.cs: 1142 - Found 23 in Part1^Assem1-1
2022-12-06 10:34:48,109 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part1^Assem1-1
2022-12-06 10:34:48,109 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Baselink-1
2022-12-06 10:34:48,110 INFO  ExportHelperExtension.cs: 1142 - Found 70 in Baselink-1
2022-12-06 10:34:48,110 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Baselink-1
2022-12-06 10:34:48,111 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part2^Assem1-1
2022-12-06 10:34:48,111 INFO  ExportHelperExtension.cs: 1142 - Found 23 in Part2^Assem1-1
2022-12-06 10:34:48,111 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part2^Assem1-1
2022-12-06 10:34:48,112 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link1-1
2022-12-06 10:34:48,112 INFO  ExportHelperExtension.cs: 1142 - Found 108 in link1-1
2022-12-06 10:34:48,113 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in link1-1
2022-12-06 10:34:48,113 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link5-1
2022-12-06 10:34:48,113 INFO  ExportHelperExtension.cs: 1142 - Found 26 in link5-1
2022-12-06 10:34:48,114 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in link5-1
2022-12-06 10:34:48,114 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link4-1
2022-12-06 10:34:48,114 INFO  ExportHelperExtension.cs: 1142 - Found 64 in link4-1
2022-12-06 10:34:48,115 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in link4-1
2022-12-06 10:34:48,115 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link3-1
2022-12-06 10:34:48,116 INFO  ExportHelperExtension.cs: 1142 - Found 130 in link3-1
2022-12-06 10:34:48,116 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in link3-1
2022-12-06 10:34:48,116 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link22-1
2022-12-06 10:34:48,117 INFO  ExportHelperExtension.cs: 1142 - Found 121 in link22-1
2022-12-06 10:34:48,117 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in link22-1
2022-12-06 10:34:48,136 INFO  SwAddin.cs: 316 - Loading config tree
2022-12-06 10:34:48,136 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2022-12-06 10:34:48,137 INFO  SwAddin.cs: 321 - Showing property manager
2022-12-06 10:35:07,911 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-06 10:35:37,116 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-06 10:35:45,197 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-06 10:36:10,565 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-06 10:36:17,564 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-06 10:36:39,954 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-06 10:36:48,702 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-06 10:37:08,626 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-06 10:37:13,693 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-06 10:38:07,824 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-06 10:38:11,463 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2022-12-06 10:38:13,421 INFO  ExportHelperExtension.cs: 338 - Creating joint link1
2022-12-06 10:38:13,425 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2022-12-06 10:38:13,426 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2022-12-06 10:38:13,426 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2022-12-06 10:38:13,608 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2022-12-06 10:38:13,634 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2022-12-06 10:38:13,634 INFO  ExportHelperExtension.cs: 852 - L1: 0
2022-12-06 10:38:13,634 INFO  ExportHelperExtension.cs: 860 - L2: 0
2022-12-06 10:38:15,320 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child link1 failed
2022-12-06 10:38:15,832 INFO  ExportHelperExtension.cs: 338 - Creating joint Link2
2022-12-06 10:38:15,832 INFO  ExportHelperExtension.cs: 1409 - Fixing components for link1
2022-12-06 10:38:15,832 INFO  ExportHelperExtension.cs: 1414 - Fixing 27
2022-12-06 10:38:15,833 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2022-12-06 10:38:15,833 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2022-12-06 10:38:15,982 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2022-12-06 10:38:15,982 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2022-12-06 10:38:15,982 INFO  ExportHelperExtension.cs: 852 - L1: 0
2022-12-06 10:38:15,983 INFO  ExportHelperExtension.cs: 860 - L2: 0
2022-12-06 10:38:16,278 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 27
2022-12-06 10:38:17,888 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent link1 to child Link2 failed
2022-12-06 10:38:18,863 INFO  ExportHelperExtension.cs: 338 - Creating joint Link3
2022-12-06 10:38:18,864 INFO  ExportHelperExtension.cs: 1409 - Fixing components for Link2
2022-12-06 10:38:18,864 INFO  ExportHelperExtension.cs: 1414 - Fixing 36
2022-12-06 10:38:18,864 INFO  ExportHelperExtension.cs: 1414 - Fixing 27
2022-12-06 10:38:18,864 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2022-12-06 10:38:18,865 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2022-12-06 10:38:19,020 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2022-12-06 10:38:19,021 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2022-12-06 10:38:19,021 INFO  ExportHelperExtension.cs: 852 - L1: 0
2022-12-06 10:38:19,021 INFO  ExportHelperExtension.cs: 860 - L2: 0
2022-12-06 10:38:19,022 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 36
2022-12-06 10:38:19,022 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 27
2022-12-06 10:38:20,644 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent Link2 to child Link3 failed
2022-12-06 10:38:21,834 INFO  ExportHelperExtension.cs: 338 - Creating joint Link4
2022-12-06 10:38:21,835 INFO  ExportHelperExtension.cs: 1409 - Fixing components for Link3
2022-12-06 10:38:21,835 INFO  ExportHelperExtension.cs: 1414 - Fixing 44
2022-12-06 10:38:21,835 INFO  ExportHelperExtension.cs: 1414 - Fixing 36
2022-12-06 10:38:21,836 INFO  ExportHelperExtension.cs: 1414 - Fixing 27
2022-12-06 10:38:21,836 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2022-12-06 10:38:21,836 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2022-12-06 10:38:22,025 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2022-12-06 10:38:22,025 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2022-12-06 10:38:22,025 INFO  ExportHelperExtension.cs: 852 - L1: 0
2022-12-06 10:38:22,026 INFO  ExportHelperExtension.cs: 860 - L2: 0
2022-12-06 10:38:22,026 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 44
2022-12-06 10:38:22,026 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 36
2022-12-06 10:38:22,027 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 27
2022-12-06 10:38:23,754 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent Link3 to child Link4 failed
2022-12-06 10:38:24,389 INFO  ExportHelperExtension.cs: 338 - Creating joint Link5
2022-12-06 10:38:24,389 INFO  ExportHelperExtension.cs: 1409 - Fixing components for Link4
2022-12-06 10:38:24,390 INFO  ExportHelperExtension.cs: 1414 - Fixing 51
2022-12-06 10:38:24,390 INFO  ExportHelperExtension.cs: 1414 - Fixing 44
2022-12-06 10:38:24,390 INFO  ExportHelperExtension.cs: 1414 - Fixing 36
2022-12-06 10:38:24,390 INFO  ExportHelperExtension.cs: 1414 - Fixing 27
2022-12-06 10:38:24,391 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2022-12-06 10:38:24,391 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2022-12-06 10:38:24,630 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2022-12-06 10:38:24,631 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2022-12-06 10:38:24,631 INFO  ExportHelperExtension.cs: 852 - L1: 0
2022-12-06 10:38:24,631 INFO  ExportHelperExtension.cs: 860 - L2: 0
2022-12-06 10:38:24,632 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 51
2022-12-06 10:38:24,632 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 44
2022-12-06 10:38:24,632 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 36
2022-12-06 10:38:24,633 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 27
2022-12-06 10:38:26,411 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent Link4 to child Link5 failed
2022-12-06 10:38:26,554 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Assem1
2022-12-06 10:38:26,586 INFO  ExportHelperExtension.cs: 1142 - Found 54 in Assem1
2022-12-06 10:38:26,586 INFO  ExportHelperExtension.cs: 1152 - Found 6 features of type [CoordSys] in Assem1
2022-12-06 10:38:26,587 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-12-06 10:38:26,587 INFO  ExportHelperExtension.cs: 1167 - 8 components to check
2022-12-06 10:38:26,587 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Part1^Assem1-1
2022-12-06 10:38:26,587 INFO  ExportHelperExtension.cs: 1142 - Found 23 in Part1^Assem1-1
2022-12-06 10:38:26,588 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Part1^Assem1-1
2022-12-06 10:38:26,588 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Baselink-1
2022-12-06 10:38:26,588 INFO  ExportHelperExtension.cs: 1142 - Found 70 in Baselink-1
2022-12-06 10:38:26,589 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Baselink-1
2022-12-06 10:38:26,589 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Part2^Assem1-1
2022-12-06 10:38:26,590 INFO  ExportHelperExtension.cs: 1142 - Found 23 in Part2^Assem1-1
2022-12-06 10:38:26,590 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Part2^Assem1-1
2022-12-06 10:38:26,590 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link1-1
2022-12-06 10:38:26,591 INFO  ExportHelperExtension.cs: 1142 - Found 108 in link1-1
2022-12-06 10:38:26,591 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in link1-1
2022-12-06 10:38:26,592 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link5-1
2022-12-06 10:38:26,592 INFO  ExportHelperExtension.cs: 1142 - Found 26 in link5-1
2022-12-06 10:38:26,592 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in link5-1
2022-12-06 10:38:26,593 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link4-1
2022-12-06 10:38:26,593 INFO  ExportHelperExtension.cs: 1142 - Found 64 in link4-1
2022-12-06 10:38:26,593 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in link4-1
2022-12-06 10:38:26,594 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link3-1
2022-12-06 10:38:26,594 INFO  ExportHelperExtension.cs: 1142 - Found 130 in link3-1
2022-12-06 10:38:26,595 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in link3-1
2022-12-06 10:38:26,595 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from link22-1
2022-12-06 10:38:26,596 INFO  ExportHelperExtension.cs: 1142 - Found 121 in link22-1
2022-12-06 10:38:26,596 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in link22-1
2022-12-06 10:38:26,598 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Assem1
2022-12-06 10:38:26,598 INFO  ExportHelperExtension.cs: 1142 - Found 54 in Assem1
2022-12-06 10:38:26,598 INFO  ExportHelperExtension.cs: 1152 - Found 5 features of type [RefAxis] in Assem1
2022-12-06 10:38:26,599 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-12-06 10:38:26,599 INFO  ExportHelperExtension.cs: 1167 - 8 components to check
2022-12-06 10:38:26,599 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part1^Assem1-1
2022-12-06 10:38:26,600 INFO  ExportHelperExtension.cs: 1142 - Found 23 in Part1^Assem1-1
2022-12-06 10:38:26,600 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part1^Assem1-1
2022-12-06 10:38:26,600 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Baselink-1
2022-12-06 10:38:26,601 INFO  ExportHelperExtension.cs: 1142 - Found 70 in Baselink-1
2022-12-06 10:38:26,601 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Baselink-1
2022-12-06 10:38:26,601 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part2^Assem1-1
2022-12-06 10:38:26,602 INFO  ExportHelperExtension.cs: 1142 - Found 23 in Part2^Assem1-1
2022-12-06 10:38:26,602 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part2^Assem1-1
2022-12-06 10:38:26,602 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link1-1
2022-12-06 10:38:26,603 INFO  ExportHelperExtension.cs: 1142 - Found 108 in link1-1
2022-12-06 10:38:26,603 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in link1-1
2022-12-06 10:38:26,603 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from link5-1
